CD200,CD14,CD45,CD45RA,CD64,CD3,CD15,CD133,CD117,CD56,HLA.DR,CD19,CD33,CD34,CD371,CD7,CD16,CD123,CD36,CD38,Celltype
0.44686877245190304,0.6922459718553906,0.8075522012969274,0.5809348289443064,0.7839422163285028,0.6134559993572021,0.5934012984017878,0.5002486688095156,0.4607263311731373,0.1972550386857691,0.7795943553012789,0.3620773187889346,0.8375663708126692,0.22584389551167822,0.8324854319875638,0.8015882734762048,0.3664942145811168,0.4784231792835628,0.8250921287003834,0.6560296249618279,m3
0.3012185431443679,0.8658189055357046,0.8980065474684218,0.559184061771429,0.84022945731226,0.8182661088669502,0.547719361615175,0.5932507130051483,0.4599262267793395,0.38331436288253945,0.7053266488700078,0.44798317114306807,0.9108680773030954,0.3261212873955397,0.8389263882862729,0.7439227370520634,0.47084867294147326,0.7016427322974835,0.8575025891056587,0.6273827309469199,m3
0.30923471562962673,0.22783999350867162,0.11605549116567604,0.27093866026196983,0.3198400895989413,0.6826624147902216,0.4527946117841163,0.34199780094106147,0.7059209879966929,0.3622626854050409,0.30135073922555455,0.5256136228903673,0.21028407363155166,0.17248111030362176,0.38122936999181656,0.4354206918250376,0.2684900094886508,0.476958515050822,0.8166828160993314,0.6394321204537365,m2
0.3068312983012971,0.8066447918128598,0.784198488302948,0.6475186757929163,0.8040201945139567,0.744197286939573,0.5702530943474681,0.5459031863442076,0.4769206746198611,0.28859675807989427,0.6804393721841739,0.6709127524933305,0.9293656062794425,0.2590842038040915,0.8646019266574015,0.863421700970985,0.14830223468231424,0.6125640204939001,0.8434511654788426,0.6004969026674646,m3
0.352639583882387,0.3719359689522906,0.5499467074987752,0.5338792609665499,0.3450921710878731,0.7441743733122954,0.4340863707354311,0.43801370694211417,0.321653542231844,0.4203287678967127,0.2663702097241032,0.72641751527641,0.8254898976981615,0.28266335213921245,0.5838678828188073,0.656613421026126,0.248577502632778,0.8224481396776627,0.45630821944710315,0.8941573686644961,m2
0.4340376397916452,0.8043173560941362,0.7141967923567438,0.5508026803119974,0.8615736518721644,0.7511650731623001,0.44494843365899917,0.6463194878896903,0.4009006094824818,0.3152182187230884,0.5282621303892008,0.6062768436250193,0.9095427165295364,0.2605461048924095,0.8646510816852205,0.7515175743428864,0.30828364005637615,0.6441475969819602,0.8789542186191821,0.7296029775015588,m3
0.5723411340206764,0.23443244761149004,0.45916603119230803,0.4413501700342518,0.3619037882910321,0.5914774502515597,0.3895918884576352,0.7045569659688329,0.7015202321739715,0.3467742957312468,0.39932708693287733,0.6626884136344489,0.22292287971200336,0.9001412935301896,0.15863533182389852,0.7971011512718755,0.11216573572576394,0.6764462375897131,0.3436298957649615,0.422530822320163,m1
0.5445604279572476,0.3676765509905025,0.4772204582063295,0.4016328988913734,0.3196530454382358,0.5438226165240568,0.4514716530447659,0.6966175680556312,0.641298987179213,0.41905848353362174,0.4455271289537369,0.5099707474700304,0.3943959881665419,0.7478716636384646,0.3153801688296708,0.4730192183480161,0.21880516898177388,0.3776596729992072,0.2659979802748817,0.6196614863263616,m1
0.3433038969473665,0.3004765933575685,0.7141224279059109,0.3820073531935566,0.29766637889899417,0.5302391291360739,0.4459817375843702,0.5536140023959433,0.2969395183217456,0.3194569122386738,0.3232042374272902,0.5944089815118736,0.7613213645628004,0.12626076928974372,0.7927851952745252,0.7324864694705544,0.2374999766718882,0.9840571711249047,0.4861188708921351,0.9277459969670667,m2
0.3961480916273862,0.5065289138275997,0.556112527365028,0.5388513764868037,0.8911833139927583,0.6742781142163025,0.5243287697716457,0.5684218686549057,0.4383252622993141,0.4464607703934265,0.42210736921593117,0.8523914302610145,0.8859225422553761,0.3084918980136556,0.7909630952838632,0.9077834676815213,0.1423061389128272,0.7560195330748207,0.8078183229991802,0.7060129314809055,m3
0.3510549655028344,0.8009767170916287,0.7034494914951572,0.5170673438276356,0.8625509614732079,0.813348113999776,0.37415462467436955,0.4709217246592007,0.4555845908600756,0.3275430757799897,0.554867152955075,0.4215882459111739,0.9467471439225926,0.1330733140162401,0.8410737627487263,0.7624837271342789,0.30924802703082543,0.7706555489427322,0.8587932479849645,0.6953235219799674,m3
0.30967916440641596,0.26119172134734886,0.2918114428086436,0.3644906938314087,0.3063516339479363,0.6796180763562075,0.3227101065127035,0.532116820183597,0.6333361287605695,0.29012016050396494,0.4288326377921886,0.465343230525285,0.40150200044773154,0.7557799687344993,0.42060196372963204,0.2973489559064579,0.3332250657593556,0.5518030119105464,0.5696631996338475,0.8569267108616071,m1
0.4371227753013842,0.3570913226884699,0.34761049914438413,0.41449200163457245,0.8089346215208331,0.6420319882932682,0.6310931545745959,0.48688959858344427,0.43780385707320485,0.3731826321816427,0.4620014648736295,0.47186180482251583,0.7603320392144515,0.1669303890240231,0.6014293746601721,0.5715163298109229,0.25073149324328364,0.685366280896399,0.38328789491706605,0.7256861393981695,m2
0.366460848662719,0.7248635540121675,0.6854777994819004,0.3573266522613226,0.8380118796596323,0.7899363435955369,0.40725663668096335,0.6392231259638211,0.33487615526542863,0.39108675489417166,0.3593787953195082,0.4910289675958984,0.8565420975695478,0.17364538608925384,0.7971793526914437,0.5233316294371572,0.28440711485734954,0.6710035582458098,0.8257817290461276,0.5553103147118479,m3
0.35954873631824946,0.14488665227005398,0.30461529073831295,0.5379571433399224,0.727742550934443,0.6050026318061856,0.4800800123882818,0.4867803429742229,0.43364888921105504,0.31097109723938526,0.7938946166606411,0.5303677162069343,0.831404542278853,0.27886709814941696,0.834903708321205,0.4902220090571977,0.2497241259899015,0.7742646810032248,0.5994112509378893,0.792609971873437,m2
