CD200,CD14,CD45,CD45RA,CD64,CD3,CD15,CD133,CD117,CD56,HLA.DR,CD19,CD33,CD34,CD371,CD7,CD16,CD123,CD36,CD38,Celltype,pseudotime
0.3203006399094723,0.5424932257687489,0.4957924035682337,0.3942520199193472,0.7696699437043022,0.6655926103160728,0.4232412671138003,0.418758791435896,0.4802918746752252,0.3298587154135312,0.4210024934888088,0.456144068889568,0.8132310053528279,0.2370478168628228,0.7802457888695425,0.6274323857309224,0.1875457930837005,0.6946518744096442,0.6303062426431678,0.7412230827700713,m3,10.065935549576771
0.5214278883727389,0.3086658388365006,0.4726991481206442,0.3990330324956189,0.3991659274580271,0.5986031861507439,0.3741286825659087,0.8495258284824586,0.5633912319182244,0.3591720501988495,0.3713278322538939,0.6553652056918621,0.282062966953832,0.7816519222091282,0.2470110344799176,0.6776285239214804,0.1682104133486944,0.4543677972680192,0.3523240943461598,0.7159368493309647,m1,2.9662581134691925
0.356314694637044,0.3081324136665646,0.2338570305219379,0.47390266386443,0.2678608590690405,0.7632015102645674,0.2909820162437556,0.571529132957483,0.5802034842181687,0.3917315642095466,0.3010714337834479,0.6008908935241593,0.3208170945600213,0.7299310158278939,0.3457319568094816,0.6209756778503426,0.2390828875621767,0.3780904068743337,0.2686664428826353,0.8357715951963453,m1,3.6613726872606085
0.3934465915798569,0.3198967588386057,0.1393780875501307,0.4159563195727314,0.4002681712832578,0.7299310538955484,0.573145232476808,0.5443063554813817,0.3072735590560229,0.4143666738937661,0.2730527815741856,0.7071474777307909,0.3094655189175994,0.7082170463446036,0.3084616844796432,0.5964247615290617,0.2591395367008699,0.4234554145276791,0.6601913178004548,0.4120192663954977,m1,4.598367570567723
0.3562768704203242,0.2825439723050424,0.0635000229280283,0.3482454307738291,0.3336114283055469,0.7301598640730598,0.4109304417634739,0.398077231688908,0.349683667800314,0.3677750771442208,0.3922709761062,0.6016702508947398,0.3341250659214233,0.184133943705504,0.3330220868094266,0.4473212529230482,0.3479249545478829,0.5384745094301014,0.4912490320800751,0.5040808008332981,m2,9.452998475973626
0.2807049712518876,0.3292396396961851,0.4043326815626891,0.5453495048567945,0.7118088906020446,0.8044234518322974,0.5611647731443274,0.5984808543672714,0.4166763028309127,0.4096119704392511,0.5008929511796684,0.6401926960347475,0.9245548254376516,0.06692211914249,0.6534165490424374,0.7740431803767887,0.1848008236378717,0.5829155222794955,0.3547544861072363,0.773830562446261,m2,9.257475865352294
0.2523957845351606,0.4137451603447357,0.0618543000242879,0.4551383834309575,0.3576120824195191,0.5779019848070923,0.4512271046464107,0.4659537460437404,0.3370087062733523,0.3763520241648806,0.4099684723258578,0.8883563972106159,0.2758145608718646,0.224528034380116,0.3636555379042931,0.5489452333404716,0.303747576821829,0.5092975845067381,0.8138180565639106,0.614756069398269,m2,5.784483864201492
0.3024182737926845,0.3397552369411352,0.3820915238355685,0.6935552319831173,0.774173908401457,0.8025282731116566,0.4600240691859015,0.4812516505168083,0.3549609554317611,0.3457590579320642,0.6704762434782443,0.702323482325397,0.7529527770743424,0.2137709860827665,0.7460244841468162,0.8324385355074582,0.1327451080006753,0.7536181947398694,0.6047365280460918,0.7633802241067434,m2,7.925675031392484
0.3815947190676743,0.2518803783517986,0.3660632551540149,0.7071757621979353,0.7194410182940504,0.7573314911414712,0.4539389207041052,0.5745006247058952,0.4450376201280986,0.3942192180979254,0.6422413218646836,0.7498933980624105,0.877910244958981,0.2231327291501011,0.7750497042460042,0.8106324670597493,0.1888346133004925,0.6361915909106772,0.5570999803075463,0.8619706919270711,m2,8.337966386304132
0.4498752711589351,0.397622172524424,0.5019082427595336,0.6812074207562219,0.8442089724242126,0.5771053449448766,0.5423032176383367,0.6050668013283109,0.3677737255914918,0.3907900936989824,0.7505448798703274,0.3826394431059013,0.8937494726417731,0.1158520396835043,0.8185976262789908,0.8049778039296946,0.1735342372324774,0.6154472204647643,0.5872144543428621,0.8029150407746629,m2,9.294252833667313
0.319654127564092,0.5575402786931873,0.3870269335181797,0.4331539807775755,0.3784451104642697,0.6815477124765019,0.5141100504197385,0.4995246149337489,0.3376585554092308,0.3709125462491934,0.7093210997359747,0.4353780899139859,0.5264245172793744,0.2148774874445668,0.3030998904309712,0.6896130240293494,0.5533345240881377,0.5581809645960907,0.6615727860261589,0.2846976896052053,m3,10.0898887001297
0.3598619316477412,0.4928044896701633,0.1380605144661323,0.4653848972179145,0.3501535613638744,0.5359583944182243,0.5347416183755727,0.5587948048523106,0.3707415159305403,0.4250368097867508,0.48644596186789,0.4754431557866457,0.4978756549966807,0.3525474555956468,0.4374373891265771,0.6302897156333659,0.5489225758345083,0.696821266115116,0.5927679155786214,0.5643392379911191,m3,10.052133554133533
